2023-07-01T09:22:51+09:00,start,理科,1
2023-07-01T10:05:48+09:00,end,理科,1
2023-07-01T10:05:51+09:00,start,社会,1
2023-07-01T10:16:13+09:00,end,社会,1
2023-07-01T10:28:57+09:00,start,国語,1
2023-07-01T11:06:10+09:00,end,国語,1
2023-07-01T11:15:32+09:00,start,算数,1
2023-07-01T12:06:00+09:00,end,算数,1
2023-07-01T13:10:37+09:00,start,算数,1
2023-07-01T13:30:37+09:00,end,算数,1
2023-07-01T17:50:04+09:00,start,算数,1
2023-07-01T18:55:14+09:00,end,算数,1
2023-07-01T19:03:51+09:00,start,社会,1
2023-07-01T19:08:17+09:00,end,社会,1
2023-07-01T19:08:54+09:00,start,国語,1
2023-07-01T19:38:41+09:00,end,国語,1
2023-07-02T06:42:27+09:00,start,算数,1
2023-07-02T07:06:39+09:00,end,算数,1
2023-07-03T06:09:52+09:00,start,算数,1
2023-07-03T06:28:35+09:00,end,算数,1
2023-07-03T06:28:38+09:00,start,社会,1
2023-07-03T07:34:46+09:00,end,社会,1
2023-07-03T14:55:59+09:00,start,学校の宿題,1
2023-07-03T15:09:38+09:00,end,学校の宿題,1
2023-07-03T15:14:24+09:00,start,算数,1
2023-07-03T15:38:29+09:00,end,算数,1
2023-07-04T07:01:18+09:00,start,国語,1
2023-07-04T07:35:19+09:00,end,国語,1
2023-07-04T16:17:33+09:00,start,学校の宿題,1
2023-07-04T16:49:00+09:00,end,学校の宿題,1
2023-07-05T06:23:43+09:00,start,国語,1
2023-07-05T06:43:29+09:00,end,国語,1
2023-07-05T06:57:22+09:00,start,総合,1
2023-07-05T07:15:22+09:00,end,総合,1
2023-07-05T13:40:09+09:00,start,総合,1
2023-07-05T15:30:09+09:00,end,総合,1
2023-07-05T19:44:09+09:00,start,国語,1
2023-07-05T20:24:16+09:00,end,国語,1
2023-07-05T21:19:47+09:00,start,理科,1
2023-07-05T22:10:47+09:00,end,理科,1
2023-07-06T06:32:33+09:00,start,算数,1
2023-07-06T07:10:33+09:00,end,算数,1
2023-07-06T22:05:34+09:00,start,算数,1
2023-07-06T22:30:34+09:00,end,算数,1
2023-07-07T07:02:14+09:00,start,算数,1
2023-07-07T07:32:52+09:00,end,算数,1
2023-07-07T16:45:52+09:00,start,総合,0
2023-07-07T19:00:52+09:00,end,総合,0
2023-07-08T08:06:33+09:00,start,理科,0
2023-07-08T08:55:18+09:00,end,理科,0
2023-07-08T09:44:19+09:00,start,理科,0
2023-07-08T10:17:47+09:00,end,理科,0
2023-07-08T10:31:06+09:00,start,理科,0
2023-07-08T11:38:35+09:00,end,理科,0
2023-07-08T11:38:43+09:00,start,社会,0
2023-07-08T11:48:35+09:00,end,社会,0
2023-07-08T11:52:58+09:00,start,国語,0
2023-07-08T11:53:01+09:00,start,国語,0
2023-07-08T11:57:51+09:00,end,国語,0
2023-07-08T11:57:55+09:00,start,算数,0
2023-07-08T12:13:16+09:00,end,算数,0
2023-07-08T19:34:12+09:00,start,算数,0
2023-07-08T20:42:02+09:00,end,算数,0
